t,T,x,xdot
4189.999999999988,180,0.782219029458808,4.1936427153150856e-05
4199.999999999988,180,0.7826363741232878,4.173446644798268e-05
4209.999999999988,180,0.7830517142833525,4.153401600647729e-05
4219.999999999989,180,0.7834650648910179,4.133506076653181e-05
4229.999999999989,180,0.7838764407495327,4.1137585851476255e-05
4239.999999999989,180,0.7842858565152065,4.094157656738857e-05
4249.999999999989,180,0.7846933266992111,4.0747018400453566e-05
4259.99999999999,180,0.7850988656693547,4.0553897014365235e-05
4269.99999999999,180,0.7855024876518324,4.03621982477718e-05
4279.99999999999,180,0.78590420673295,4.0171908111762395e-05
4289.999999999991,180,0.786304036860824,3.9983012787394915e-05
4299.999999999991,180,0.7867019918470566,3.979549862326427e-05
4309.999999999991,180,0.7870980853683877,3.960935213310992e-05
4319.999999999992,180,0.7874923309683223,3.9424559993462626e-05
4329.999999999992,180,0.7878847420587356,3.924110904132912e-05
4339.999999999992,180,0.7882753319214547,3.905898627191439e-05
4349.999999999993,180,0.7886641137098185,3.887817883638085e-05
4359.999999999993,180,0.7890511004502149,3.869867403964339e-05
4369.999999999993,180,0.7894363050435969,3.852045933820026e-05
4379.999999999993,180,0.7898197402669769,3.834352233799863e-05
4389.999999999994,180,0.7902014187749002,3.816785079233447e-05
4399.999999999994,180,0.790581353100898,3.7993432599786126e-05
4409.999999999994,180,0.7909595556589198,3.782025580218085e-05
4419.9999999999945,180,0.7913360387447458,3.764830858259372e-05
4429.9999999999945,180,0.7917108145373796,3.747757926337867e-05
4439.9999999999945,180,0.7920838951004219,3.7308056304230764e-05
4449.999999999995,180,0.7924552923834247,3.7139728300279064e-05
4459.999999999995,180,0.7928250182232268,3.6972583980209904e-05
4469.999999999995,180,0.793193084345271,3.6806612204419896e-05
4479.999999999996,180,0.793559502364903,3.6641801963197846e-05
4489.999999999996,180,0.7939242837886524,3.647814237493565e-05
4499.999999999996,180,0.7942874400154961,3.631562268436708e-05
4509.999999999997,180,0.7946489823381044,3.6154232260834466e-05
4519.999999999997,180,0.7950089219440702,3.5993960596582325e-05
4529.999999999997,180,0.795367269917121,3.5834797305077845e-05
4539.999999999998,180,0.7957240372383146,3.567673211935755e-05
4549.999999999998,180,0.7960792347872186,3.5519754890399834e-05
4559.999999999998,180,0.7964328733430739,3.5363855585522705e-05
4569.999999999998,180,0.796784963585942,3.52090242868065e-05
4579.999999999999,180,0.7971355160978374,3.5055251189541e-05
4589.999999999999,180,0.7974845413638444,3.49025266006967e-05
4599.999999999999,180,0.7978320497732185,3.47508409374196e-05
4610.0,180,0.7981780516204741,3.46001847255493e-05
4620.0,180,0.7985225571064557,3.445054859815969e-05
4630.0,180,0.7988655763393969,3.430192329412253e-05
4640.000000000001,180,0.7992071193359639,3.415429965669258e-05
4650.000000000001,180,0.7995471960222851,3.400766863211462e-05
4660.000000000001,180,0.7998858162349676,3.386202126825183e-05
4670.000000000002,180,0.8002229897220999,3.371734871323497e-05
4680.000000000002,180,0.8005587261442413,3.3573642214132146e-05
4690.000000000002,180,0.8008930350753977,3.343089311563887e-05
4700.000000000002,180,0.8012259260039856,3.328909285878803e-05
4710.000000000003,180,0.8015574083337823,3.314823297967922e-05
4720.000000000003,180,0.8018874913848646,3.3008305108227515e-05
4730.000000000003,180,0.8022161843945339,3.28693009669309e-05
4740.000000000004,180,0.8025434965182304,3.273121236965654e-05
4750.000000000004,180,0.8028694368304349,3.259403122044507e-05
4760.000000000004,180,0.8031940143255583,3.245774951233286e-05
4770.000000000005,180,0.8035172379188201,3.232235932619214e-05
4780.000000000005,180,0.803839116447116,3.218785282958826e-05
4790.000000000005,180,0.8041596586698726,3.2054222275653966e-05
4800.0000000000055,180,0.8044788732698924,3.192146000198075e-05
4810.0000000000055,180,0.8047967688541877,3.178955842952638e-05
4820.0000000000055,180,0.8051133539548031,3.165851006153883e-05
4830.000000000006,180,0.8054286370296281,3.1528307482496117e-05
4840.000000000006,180,0.8057426264631987,3.139894335706175e-05
4850.000000000006,180,0.8060553305674892,3.127041042905577e-05
4860.000000000007,180,0.8063667575826936,3.114270152044083e-05
4870.000000000007,180,0.8066769156779968,3.1015809530323195e-05
4880.000000000007,180,0.8069858129523365,3.0889727433968485e-05
4890.000000000007,180,0.8072934574351548,3.076444828183179e-05
4900.000000000008,180,0.8075998570871408,3.063996519860213e-05
4910.000000000008,180,0.8079050198009634,3.0516271382260557e-05
4920.000000000008,180,0.808208953401995,3.0393360103152313e-05
